nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
VICTORIANO-m,VICTORIANO,Male,2135,"Puerto de Santa María, El",0.339,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2136,Sanlúcar de Barrameda,0.288,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2140,Acehúche,12.225,‰,137,municipio
VICTORIANO-m,VICTORIANO,Male,2204,Valdepeñas,2.214,‰,25,municipio
VICTORIANO-m,VICTORIANO,Male,2230,Peñarroya-Pueblonuevo,1.211,‰,14,municipio
VICTORIANO-m,VICTORIANO,Male,2248,"Alcázares, Los",0.507,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2254,Monachil,1.379,‰,15,municipio
VICTORIANO-m,VICTORIANO,Male,2291,Sant Feliu de Guíxols,0.622,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,2341,Yecla,0.332,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2366,Beasain,0.72,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,2390,Guadalajara,0.457,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2428,Lorquí,3.046,‰,34,municipio
VICTORIANO-m,VICTORIANO,Male,2430,Molina de Segura,0.417,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2433,Murcia,0.29,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2440,Torre-Pacheco,1.598,‰,18,municipio
VICTORIANO-m,VICTORIANO,Male,2442,Totana,0.395,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2480,Gibraleón,1.499,‰,17,municipio
VICTORIANO-m,VICTORIANO,Male,2483,Isla Cristina,0.459,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2526,Alcantarilla,0.232,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2529,Alhama de Murcia,0.418,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2537,Cartagena,0.541,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2542,Fuente Álamo de Murcia,0.508,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2543,Jumilla,0.567,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2545,Lorca,0.241,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2632,Vélez-Málaga,0.396,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2639,Torremolinos,0.335,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2642,Águilas,0.324,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2662,Nájera,2.709,‰,30,municipio
VICTORIANO-m,VICTORIANO,Male,2740,Valdemorillo,0.708,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,2750,Villarejo de Salvanés,2.312,‰,26,municipio
VICTORIANO-m,VICTORIANO,Male,2758,Antequera,0.246,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2771,Cómpeta,4.978,‰,56,municipio
VICTORIANO-m,VICTORIANO,Male,2784,Alcobendas,0.656,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,2787,Aranjuez,0.459,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2788,Arroyomolinos,0.487,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2799,Ciempozuelos,0.613,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,2801,Colmenar Viejo,0.784,‰,9,municipio
VICTORIANO-m,VICTORIANO,Male,2802,Collado Villalba,0.429,‰,5,municipio
