nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
VICTORIANO-m,VICTORIANO,Male,5537,Granollers,0.19,‰,6,municipio,Barcelona
VICTORIANO-m,VICTORIANO,Male,5540,Igualada,0.388,‰,8,municipio,Barcelona
VICTORIANO-m,VICTORIANO,Male,5543,"Llagosta, La",1.085,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5546,Malgrat de Mar,0.739,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5553,Mollet del Vallès,0.391,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5568,Olesa de Montserrat,0.406,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5576,Piera,0.552,‰,5,municipio,Barcelona
VICTORIANO-m,VICTORIANO,Male,5578,Guareña,1.51,‰,5,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5579,"Haba, La",16.502,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5600,Mérida,0.894,‰,26,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5602,Monesterio,2.33,‰,5,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5610,Oliva de la Frontera,4.042,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5612,Olivenza,1.375,‰,8,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5620,Puebla de la Calzada,1.7,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5624,Puebla de Obando,7.634,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5626,Quintana de la Serena,10.155,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5630,Ribera del Fresno,3.137,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5633,Salvaleón,5.974,‰,5,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5653,Villanueva de la Serena,1.12,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5656,Zafra,0.877,‰,,municipio,"Badajoz, Cuenca"
VICTORIANO-m,VICTORIANO,Male,5675,Eivissa,0.524,‰,14,municipio,Balears
VICTORIANO-m,VICTORIANO,Male,5676,Inca,0.449,‰,8,municipio,Balears
VICTORIANO-m,VICTORIANO,Male,5679,Llucmajor,0.398,‰,8,municipio,Balears
VICTORIANO-m,VICTORIANO,Male,5685,Pollença,0.687,‰,6,municipio,Balears
VICTORIANO-m,VICTORIANO,Male,5777,Aceuchal,2.608,‰,7,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5779,Alburquerque,3.197,‰,8,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5782,Almendralejo,1.3,‰,22,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5784,Azuaga,7.949,‰,30,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5786,Berlanga,6.323,‰,,municipio,"Soria, Badajoz, León"
VICTORIANO-m,VICTORIANO,Male,5788,Burguillos del Cerro,4.096,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5790,Calamonte,2.614,‰,8,municipio,Badajoz
VICTORIANO-m,VICTORIANO,Male,5805,Fuenlabrada de los Montes,7.151,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5807,Fuentes de León,4.69,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5823,Vícar,0.391,‰,6,municipio,Almería
VICTORIANO-m,VICTORIANO,Male,5826,"Ejido, El",0.192,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5836,Arenas de San Pedro,1.591,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5838,Arévalo,1.307,‰,,municipio,"Soria, Ávila"
VICTORIANO-m,VICTORIANO,Male,5951,Crevillent,0.39,‰,6,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,5955,Dénia,0.218,‰,5,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,5957,Elche/Elx,0.442,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,5958,Elda,0.228,‰,6,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,5971,Ibi,0.993,‰,12,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,5990,Orihuela,0.146,‰,,municipio,"Alicante/Alacant, Teruel"
VICTORIANO-m,VICTORIANO,Male,6020,Torrevieja,0.301,‰,14,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,6025,Villena,0.406,‰,7,municipio,Alicante/Alacant
VICTORIANO-m,VICTORIANO,Male,6027,Pilar de la Horadada,0.737,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6081,Amurrio,1.363,‰,7,municipio,Araba/Álava
VICTORIANO-m,VICTORIANO,Male,6103,Laudio/Llodio,0.574,‰,5,municipio,Araba/Álava
VICTORIANO-m,VICTORIANO,Male,6131,Almansa,1.078,‰,13,municipio,Albacete
VICTORIANO-m,VICTORIANO,Male,6143,Casas de Juan Núñez,6.821,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6146,Casas-Ibáñez,2.161,‰,5,municipio,Albacete
VICTORIANO-m,VICTORIANO,Male,6179,Villarrobledo,0.482,‰,6,municipio,Albacete
VICTORIANO-m,VICTORIANO,Male,6188,Alcoy/Alcoi,0.406,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6191,Alicante/Alacant,0.312,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6208,Pamplona/Iruña,0.315,‰,31,municipio,Navarra
VICTORIANO-m,VICTORIANO,Male,6237,Tudela,0.264,‰,,municipio,"Navarra, Valladolid"
VICTORIANO-m,VICTORIANO,Male,6325,Avilés,0.701,‰,25,municipio,Asturias
VICTORIANO-m,VICTORIANO,Male,6338,Gijón,0.307,‰,39,municipio,Asturias
VICTORIANO-m,VICTORIANO,Male,6371,Siero,0.312,‰,8,municipio,Asturias
VICTORIANO-m,VICTORIANO,Male,6498,Agüimes,0.299,‰,5,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6499,Arrecife,0.147,‰,5,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6500,Arucas,0.415,‰,8,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6501,Firgas,1.529,‰,6,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6502,Gáldar,0.806,‰,10,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6503,Ingenio,0.486,‰,8,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6505,Puerto del Rosario,0.399,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6511,Telde,0.374,‰,19,municipio,Palmas
VICTORIANO-m,VICTORIANO,Male,6545,Marín,0.59,‰,7,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6559,Poio,0.934,‰,8,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6563,Redondela,0.783,‰,11,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6569,Sanxenxo,0.677,‰,6,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6573,Tui,0.933,‰,8,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6575,Vigo,0.374,‰,52,municipio,Pontevedra
VICTORIANO-m,VICTORIANO,Male,6578,Vilagarcía de Arousa,0.719,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6607,Béjar,2.473,‰,14,municipio,Salamanca
VICTORIANO-m,VICTORIANO,Male,6675,Martín de Yeltes,25.126,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6727,Peñaranda de Bracamonte,3.338,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6817,Granadilla de Abona,0.209,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6819,Güímar,0.558,‰,6,municipio,Santa
VICTORIANO-m,VICTORIANO,Male,6820,"Matanza de Acentejo, La",2.185,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6824,"Rosario, El",0.548,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6827,Santa Cruz de Tenerife,0.23,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6842,Cabezón de la Sal,1.254,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6859,Laredo,1.175,‰,6,municipio,Cantabria
VICTORIANO-m,VICTORIANO,Male,6864,Marina de Cudeyo,2.315,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6866,Medio Cudeyo,1.621,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,6876,Piélagos,0.377,‰,5,municipio,Cantabria
VICTORIANO-m,VICTORIANO,Male,6884,Reocín,1.922,‰,8,municipio,Cantabria
VICTORIANO-m,VICTORIANO,Male,6902,Santoña,0.937,‰,5,municipio,Cantabria
VICTORIANO-m,VICTORIANO,Male,6908,Torrelavega,0.619,‰,15,municipio,Cantabria
VICTORIANO-m,VICTORIANO,Male,7013,Segovia,0.79,‰,19,municipio,Segovia
VICTORIANO-m,VICTORIANO,Male,7053,Alcalá de Guadaíra,0.157,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7069,Camas,0.495,‰,7,municipio,Sevilla
VICTORIANO-m,VICTORIANO,Male,7077,Coria del Río,0.325,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7089,Lebrija,0.797,‰,11,municipio,Sevilla
VICTORIANO-m,VICTORIANO,Male,7092,Mairena del Aljarafe,0.301,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7096,Olivares,1.258,‰,,municipio,"Sevilla, Cuenca, Valladolid"
VICTORIANO-m,VICTORIANO,Male,7098,"Palacios y Villafranca, Los",0.363,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7112,Sevilla,0.319,‰,,municipio,"Madrid, Sevilla"
VICTORIANO-m,VICTORIANO,Male,7130,Almazán,1.782,‰,5,municipio,Soria
VICTORIANO-m,VICTORIANO,Male,7319,Reus,0.374,‰,20,municipio,Tarragona
VICTORIANO-m,VICTORIANO,Male,7338,Valls,0.394,‰,,municipio,"Lleida, Tarragona"
VICTORIANO-m,VICTORIANO,Male,7339,"Vendrell, El",0.498,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7540,Carranque,1.797,‰,5,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7549,Corral de Almaguer,1.775,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7558,Fuensalida,1.12,‰,7,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7573,Illescas,0.683,‰,11,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7598,Mora,1.784,‰,,municipio,"Toledo, Tarragona, Teruel"
VICTORIANO-m,VICTORIANO,Male,7607,Noblejas,3.564,‰,7,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7623,"Puebla de Almoradiel, La",1.975,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7639,Seseña,0.454,‰,7,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7640,Sonseca,2.263,‰,13,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7646,Torrijos,1.008,‰,7,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7653,Villacañas,2.507,‰,12,municipio,Toledo
VICTORIANO-m,VICTORIANO,Male,7654,"Villa de Don Fadrique, La",3.959,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7670,Alaquàs,0.816,‰,12,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7675,Alboraia/Alboraya,0.393,‰,5,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7676,Alcàsser,1.303,‰,7,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7677,Alzira,0.216,‰,5,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7680,Aldaia,0.645,‰,11,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7721,Catarroja,0.337,‰,5,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7725,Quart de Poblet,0.551,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7730,Xirivella,0.444,‰,7,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7744,Gandia,0.179,‰,7,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7772,Manises,0.627,‰,10,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7777,Massamagrell,0.706,‰,6,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7779,Meliana,1.117,‰,6,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7782,Mislata,0.583,‰,13,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7785,Montserrat,1.003,‰,5,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7799,Paiporta,0.44,‰,6,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7803,Paterna,0.245,‰,,municipio,"Huelva, Albacete, Almería, Valencia/València, Cádiz"
VICTORIANO-m,VICTORIANO,Male,7817,Requena,0.476,‰,,municipio,"Palencia, Valencia/València"
VICTORIANO-m,VICTORIANO,Male,7832,Sueca,0.42,‰,6,municipio,Valencia/València
VICTORIANO-m,VICTORIANO,Male,7893,Medina del Campo,0.606,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,7991,Amorebieta-Etxano,1.037,‰,10,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,7998,Barakaldo,0.528,‰,26,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,7999,Basauri,0.511,‰,10,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8002,Bilbao,0.406,‰,67,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8007,Durango,0.686,‰,10,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8013,Ermua,0.776,‰,6,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8015,Galdakao,0.742,‰,9,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8021,Getxo,0.224,‰,8,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8026,Leioa,0.376,‰,6,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8040,Portugalete,0.328,‰,7,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8042,Santurtzi,0.405,‰,9,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8044,Sestao,0.368,‰,5,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8045,Sopela,0.677,‰,5,municipio,Bizkaia
VICTORIANO-m,VICTORIANO,Male,8071,Benavente,1.089,‰,9,municipio,Zamora
VICTORIANO-m,VICTORIANO,Male,8190,Toro,1.47,‰,,municipio,"Zamora, Castellón/Castelló"
VICTORIANO-m,VICTORIANO,Male,8451,Ceuta,0.167,‰,7,municipio,Ceuta
VICTORIANO-m,VICTORIANO,Male,8530,Íllora,1.199,‰,6,municipio,Granada
VICTORIANO-m,VICTORIANO,Male,8547,Granja de Torrehermosa,5.302,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,8548,Jerez de los Caballeros,2.899,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,8568,San Cristóbal de La Laguna,0.453,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,8592,Tarazona,1.121,‰,,municipio,"Albacete, Salamanca, Zaragoza"
VICTORIANO-m,VICTORIANO,Male,8596,Pueblonuevo del Guadiana,6.192,‰,,municipio,
VICTORIANO-m,VICTORIANO,Male,16474,Palencia,0.97,‰,,municipio,"Palencia, Salamanca"
VICTORIANO-m,VICTORIANO,Male,16550,Torrent,0.389,‰,,municipio,"Girona, Valencia/València"
