nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
CARLOS-m,CARLOS,Male,5554,Montgat,15.244,‰,95,municipio,Barcelona
CARLOS-m,CARLOS,Male,5556,Muntanyola,13.333,‰,5,municipio,Barcelona
CARLOS-m,CARLOS,Male,5557,Montesquiu,12.797,‰,7,municipio,Barcelona
CARLOS-m,CARLOS,Male,5559,Montmeló,11.888,‰,52,municipio,Barcelona
CARLOS-m,CARLOS,Male,5561,Moià,8.081,‰,28,municipio,Barcelona
CARLOS-m,CARLOS,Male,5563,Navarcles,10.234,‰,31,municipio,Barcelona
CARLOS-m,CARLOS,Male,5564,Navàs,4.271,‰,,municipio,"Cáceres, Sevilla, Segovia, Ávila, Madrid, Albacete, Burgos, Jaén, Guadalajara, Ciudad, Barcelona"
CARLOS-m,CARLOS,Male,5565,Òdena,9.544,‰,18,municipio,Barcelona
CARLOS-m,CARLOS,Male,5566,Olvan,17.544,‰,8,municipio,Barcelona
CARLOS-m,CARLOS,Male,5567,Olèrdola,12.154,‰,25,municipio,Barcelona
CARLOS-m,CARLOS,Male,5568,Olesa de Montserrat,11.448,‰,,municipio,
CARLOS-m,CARLOS,Male,5573,Palafolls,12.0,‰,60,municipio,Barcelona
CARLOS-m,CARLOS,Male,5574,"Papiol, El",11.452,‰,,municipio,
CARLOS-m,CARLOS,Male,5576,Piera,10.483,‰,95,municipio,Barcelona
CARLOS-m,CARLOS,Male,5577,"Garrovilla, La",9.632,‰,,municipio,
CARLOS-m,CARLOS,Male,5578,Guareña,16.913,‰,56,municipio,Badajoz
CARLOS-m,CARLOS,Male,5579,"Haba, La",14.851,‰,,municipio,
CARLOS-m,CARLOS,Male,5580,Helechosa de los Montes,18.182,‰,,municipio,
CARLOS-m,CARLOS,Male,5581,Herrera del Duque,19.895,‰,,municipio,
CARLOS-m,CARLOS,Male,5584,Higuera de Vargas,7.423,‰,,municipio,
CARLOS-m,CARLOS,Male,5585,Higuera la Real,12.579,‰,,municipio,
CARLOS-m,CARLOS,Male,5587,Hornachos,11.662,‰,20,municipio,Badajoz
