nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
CARLOS-m,CARLOS,Male,899,Villaseca de la Sagra,10.449,‰,2883,municipio
CARLOS-m,CARLOS,Male,900,"Viso de San Juan, El",10.549,‰,2911,municipio
CARLOS-m,CARLOS,Male,901,Yunclillos,18.433,‰,5086,municipio
CARLOS-m,CARLOS,Male,902,Santo Domingo-Caudilla,9.259,‰,2555,municipio
CARLOS-m,CARLOS,Male,903,Agullent,9.159,‰,2527,municipio
CARLOS-m,CARLOS,Male,904,Albaida,5.888,‰,1625,municipio
CARLOS-m,CARLOS,Male,905,Albalat de la Ribera,6.869,‰,1895,municipio
CARLOS-m,CARLOS,Male,906,Albalat dels Tarongers,12.24,‰,3377,municipio
CARLOS-m,CARLOS,Male,907,Albuixech,17.045,‰,4703,municipio
CARLOS-m,CARLOS,Male,908,Alcàntera de Xúquer,12.766,‰,3522,municipio
CARLOS-m,CARLOS,Male,909,"Alcúdia de Crespins, l'",9.756,‰,2692,municipio
CARLOS-m,CARLOS,Male,910,Alfara de la Baronia,16.393,‰,4523,municipio
CARLOS-m,CARLOS,Male,911,Alfarp,14.64,‰,4039,municipio
CARLOS-m,CARLOS,Male,912,Algar de Palancia,17.422,‰,4807,municipio
CARLOS-m,CARLOS,Male,913,Algimia de Alfara,14.815,‰,4088,municipio
CARLOS-m,CARLOS,Male,914,Almoines,9.658,‰,2665,municipio
CARLOS-m,CARLOS,Male,915,Alpuente,23.56,‰,6500,municipio
CARLOS-m,CARLOS,Male,916,"Alqueria de la Comtessa, l'",7.937,‰,2190,municipio
CARLOS-m,CARLOS,Male,920,Benaguasil,14.118,‰,3895,municipio
CARLOS-m,CARLOS,Male,921,Beneixida,19.293,‰,5323,municipio
CARLOS-m,CARLOS,Male,922,Beniarjó,13.598,‰,3752,municipio
CARLOS-m,CARLOS,Male,923,Benicolet,17.182,‰,4741,municipio
CARLOS-m,CARLOS,Male,924,Benifairó de les Valls,12.195,‰,3365,municipio
CARLOS-m,CARLOS,Male,925,Beniflá,23.715,‰,6543,municipio
CARLOS-m,CARLOS,Male,926,Benimodo,10.093,‰,2785,municipio
CARLOS-m,CARLOS,Male,927,Beniparrell,10.377,‰,2863,municipio
CARLOS-m,CARLOS,Male,929,Bétera,19.13,‰,5278,municipio
CARLOS-m,CARLOS,Male,930,Bocairent,6.196,‰,1710,municipio
CARLOS-m,CARLOS,Male,931,Bonrepòs i Mirambell,12.582,‰,3471,municipio
CARLOS-m,CARLOS,Male,932,Burjassot,13.015,‰,3591,municipio
CARLOS-m,CARLOS,Male,933,Camporrobles,16.393,‰,4523,municipio
CARLOS-m,CARLOS,Male,934,Canet d'En Berenguer,23.405,‰,6458,municipio
CARLOS-m,CARLOS,Male,936,Casinos,12.755,‰,3519,municipio
CARLOS-m,CARLOS,Male,937,Castelló de Rugat,19.508,‰,5382,municipio
CARLOS-m,CARLOS,Male,938,Castielfabib,39.216,‰,10820,municipio
CARLOS-m,CARLOS,Male,939,Caudete de las Fuentes,28.947,‰,7987,municipio
CARLOS-m,CARLOS,Male,942,Cullera,11.041,‰,3046,municipio
CARLOS-m,CARLOS,Male,943,Chella,13.072,‰,3607,municipio
CARLOS-m,CARLOS,Male,945,Torredembarra,10.753,‰,2967,municipio
CARLOS-m,CARLOS,Male,946,Tortosa,8.566,‰,2363,municipio
CARLOS-m,CARLOS,Male,949,Vandellòs i l'Hospitalet de l'Infant,7.651,‰,2111,municipio
CARLOS-m,CARLOS,Male,950,Vilallonga del Camp,13.688,‰,3777,municipio
CARLOS-m,CARLOS,Male,955,Vinyols i els Arcs,9.608,‰,2651,municipio
CARLOS-m,CARLOS,Male,956,Camarles,3.425,‰,945,municipio
CARLOS-m,CARLOS,Male,957,"Ampolla, L'",8.556,‰,2361,municipio
CARLOS-m,CARLOS,Male,960,Albalate del Arzobispo,12.922,‰,3565,municipio
CARLOS-m,CARLOS,Male,968,Fuentes Claras,34.188,‰,9433,municipio
CARLOS-m,CARLOS,Male,985,Mora de Rubielos,13.665,‰,3770,municipio
CARLOS-m,CARLOS,Male,1001,Samper de Calanda,12.953,‰,3574,municipio
CARLOS-m,CARLOS,Male,1003,Sarrión,8.183,‰,2258,municipio
CARLOS-m,CARLOS,Male,1013,Utrillas,16.281,‰,4492,municipio
CARLOS-m,CARLOS,Male,1025,Alcaudete de la Jara,8.284,‰,2286,municipio
CARLOS-m,CARLOS,Male,1030,Barcience,10.545,‰,2909,municipio
CARLOS-m,CARLOS,Male,1031,Belvís de la Jara,13.587,‰,3749,municipio
CARLOS-m,CARLOS,Male,1038,Duruelo de la Sierra,26.82,‰,7400,municipio
CARLOS-m,CARLOS,Male,1047,Langa de Duero,12.953,‰,3574,municipio
CARLOS-m,CARLOS,Male,1050,Medinaceli,22.989,‰,6343,municipio
CARLOS-m,CARLOS,Male,1063,Vinuesa,16.166,‰,4460,municipio
CARLOS-m,CARLOS,Male,1065,Aiguamúrcia,13.78,‰,3802,municipio
CARLOS-m,CARLOS,Male,1069,Almoster,17.831,‰,4920,municipio
CARLOS-m,CARLOS,Male,1070,"Ametlla de Mar, L'",5.607,‰,1547,municipio
